WordSimilarity [id=0, articleId=null, newWord=°ª, newWordFrequency=3512, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=5, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=´ý, matchedWordFrequency=688, pySimilarity=7, bhSimilarity=3, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Ö±, matchedWordFrequency=497, pySimilarity=5, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=³Û, matchedWordFrequency=2039, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Óõ, matchedWordFrequency=2540, pySimilarity=8, bhSimilarity=4, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¹ª, matchedWordFrequency=2430, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=»Ò, matchedWordFrequency=1126, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Çà, matchedWordFrequency=476, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Ô°, matchedWordFrequency=435, pySimilarity=4, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¼±, matchedWordFrequency=570, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=·Ñ, matchedWordFrequency=413, pySimilarity=9, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=çÖ, matchedWordFrequency=4029, pySimilarity=5, bhSimilarity=14, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Òå, matchedWordFrequency=863, pySimilarity=6, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=²×, matchedWordFrequency=2668, pySimilarity=4, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Í¾, matchedWordFrequency=1380, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÌÎ, matchedWordFrequency=1553, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Éú, matchedWordFrequency=102, pySimilarity=5, bhSimilarity=3, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=±³, matchedWordFrequency=734, pySimilarity=9, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Õñ, matchedWordFrequency=1166, pySimilarity=6, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=»Å, matchedWordFrequency=2000, pySimilarity=3, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Í÷, matchedWordFrequency=3182, pySimilarity=4, bhSimilarity=6, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¼È, matchedWordFrequency=638, pySimilarity=8, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=»À, matchedWordFrequency=2610, pySimilarity=4, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÉÐ, matchedWordFrequency=614, pySimilarity=3, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÊÄ, matchedWordFrequency=2037, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=×±, matchedWordFrequency=2636, pySimilarity=4, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=9, bhSimilarity=5, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÕÇ, matchedWordFrequency=834, pySimilarity=3, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ºÏ, matchedWordFrequency=334, pySimilarity=6, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¹É, matchedWordFrequency=676, pySimilarity=6, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¾³, matchedWordFrequency=908, pySimilarity=6, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=8, bhSimilarity=2, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=À÷, matchedWordFrequency=1946, pySimilarity=8, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=³É, matchedWordFrequency=55, pySimilarity=3, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=ÀÅ, matchedWordFrequency=2973, pySimilarity=2, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=Á¬, matchedWordFrequency=385, pySimilarity=4, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=¶é, matchedWordFrequency=3421, pySimilarity=9, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=ÐÐ, newWordFrequency=77, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=7, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÐÑ, matchedWordFrequency=1408, pySimilarity=5, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=¹É, matchedWordFrequency=676, pySimilarity=5, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÀÅ, matchedWordFrequency=2973, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Éú, matchedWordFrequency=102, pySimilarity=2, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=¼±, matchedWordFrequency=570, pySimilarity=9, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=»Ò, matchedWordFrequency=1126, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Ó¡, matchedWordFrequency=519, pySimilarity=8, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Óæ, matchedWordFrequency=1712, pySimilarity=9, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=À÷, matchedWordFrequency=1946, pySimilarity=9, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ºÏ, matchedWordFrequency=334, pySimilarity=5, bhSimilarity=5, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Òå, matchedWordFrequency=863, pySimilarity=9, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=·Ñ, matchedWordFrequency=413, pySimilarity=8, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=½Ú, matchedWordFrequency=307, pySimilarity=8, bhSimilarity=8, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÒÐ, matchedWordFrequency=2202, pySimilarity=7, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Òâ, matchedWordFrequency=454, pySimilarity=9, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Ô°, matchedWordFrequency=435, pySimilarity=9, bhSimilarity=6, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÊÄ, matchedWordFrequency=2037, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÐÎ, matchedWordFrequency=335, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=»À, matchedWordFrequency=2610, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÕÇ, matchedWordFrequency=834, pySimilarity=4, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Ïö, matchedWordFrequency=3367, pySimilarity=11, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Óõ, matchedWordFrequency=2540, pySimilarity=9, bhSimilarity=5, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=»Å, matchedWordFrequency=2000, pySimilarity=4, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=¶é, matchedWordFrequency=3421, pySimilarity=10, bhSimilarity=6, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=³Û, matchedWordFrequency=2039, pySimilarity=6, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Í÷, matchedWordFrequency=3182, pySimilarity=5, bhSimilarity=5, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÀÄ, matchedWordFrequency=1934, pySimilarity=8, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=8, bhSimilarity=14, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=²×, matchedWordFrequency=2668, pySimilarity=7, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Õñ, matchedWordFrequency=1166, pySimilarity=5, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=¿º, matchedWordFrequency=3309, pySimilarity=7, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Æä, matchedWordFrequency=214, pySimilarity=9, bhSimilarity=7, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÊÂ, matchedWordFrequency=121, pySimilarity=6, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÓÅ, matchedWordFrequency=583, pySimilarity=10, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Á¢, matchedWordFrequency=395, pySimilarity=9, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ËÚ, matchedWordFrequency=2974, pySimilarity=7, bhSimilarity=13, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=5, bhSimilarity=7, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Ö±, matchedWordFrequency=497, pySimilarity=8, bhSimilarity=5, bsSimilarity=1, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=ÉÐ, matchedWordFrequency=614, pySimilarity=4, bhSimilarity=5, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Á¬, matchedWordFrequency=385, pySimilarity=9, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=¶È, matchedWordFrequency=189, pySimilarity=12, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Äé, matchedWordFrequency=4326, pySimilarity=9, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=Ðº, matchedWordFrequency=2266, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=10, bhSimilarity=6, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ê¡, newWordFrequency=97, matchedWord=³É, matchedWordFrequency=55, pySimilarity=4, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Óõ, matchedWordFrequency=2540, pySimilarity=6, bhSimilarity=8, bsSimilarity=1, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ËÚ, matchedWordFrequency=2974, pySimilarity=6, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=³¿, matchedWordFrequency=1295, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ì³, matchedWordFrequency=2960, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=¼ý, matchedWordFrequency=1748, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ºÏ, matchedWordFrequency=334, pySimilarity=8, bhSimilarity=12, bsSimilarity=1, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÒÐ, matchedWordFrequency=2202, pySimilarity=6, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Çà, matchedWordFrequency=476, pySimilarity=6, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=¹ª, matchedWordFrequency=2430, pySimilarity=8, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Æä, matchedWordFrequency=214, pySimilarity=4, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Ó¡, matchedWordFrequency=519, pySimilarity=7, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=¼È, matchedWordFrequency=638, pySimilarity=6, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÎÅ, matchedWordFrequency=645, pySimilarity=9, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=¸´, matchedWordFrequency=913, pySimilarity=8, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÊÖ, matchedWordFrequency=57, pySimilarity=6, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=±Ú, matchedWordFrequency=1097, pySimilarity=6, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=´ý, matchedWordFrequency=688, pySimilarity=7, bhSimilarity=9, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Ö±, matchedWordFrequency=497, pySimilarity=5, bhSimilarity=10, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=¹ü, matchedWordFrequency=1879, pySimilarity=9, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=²², matchedWordFrequency=2455, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Õñ, matchedWordFrequency=1166, pySimilarity=8, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=·±, matchedWordFrequency=1405, pySimilarity=8, bhSimilarity=17, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Ïú, matchedWordFrequency=975, pySimilarity=6, bhSimilarity=10, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÊÄ, matchedWordFrequency=2037, pySimilarity=3, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Æ½, matchedWordFrequency=327, pySimilarity=8, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Òâ, matchedWordFrequency=454, pySimilarity=6, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Ñ³, matchedWordFrequency=3346, pySimilarity=9, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÐÑ, matchedWordFrequency=1408, pySimilarity=8, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Ðº, matchedWordFrequency=2266, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=×ø, matchedWordFrequency=606, pySimilarity=9, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Òå, matchedWordFrequency=863, pySimilarity=6, bhSimilarity=13, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Òð, matchedWordFrequency=3108, pySimilarity=5, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=»Ò, matchedWordFrequency=1126, pySimilarity=3, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=±³, matchedWordFrequency=734, pySimilarity=5, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Á¢, matchedWordFrequency=395, pySimilarity=6, bhSimilarity=11, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=·Ñ, matchedWordFrequency=413, pySimilarity=7, bhSimilarity=9, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=µü, matchedWordFrequency=2851, pySimilarity=7, bhSimilarity=12, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=»Û, matchedWordFrequency=1480, pySimilarity=5, bhSimilarity=15, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=ÊÃ, matchedWordFrequency=3679, pySimilarity=3, bhSimilarity=11, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=»À, matchedWordFrequency=2610, pySimilarity=8, bhSimilarity=15, bsSimilarity=0, jgSimilarity=1, yySimilarity=0.0]
WordSimilarity [id=0, articleId=null, newWord=Ðê, newWordFrequency=3750, matchedWord=Çú, matchedWordFrequency=418, pySimilarity=7, bhSimilarity=8, bsSimilarity=0, jgSimilarity=0, yySimilarity=0.0]
